Year,Month,Day,statefips,countyfips,O3_max_pred,O3_med_pred,O3_mean_pred,O3_pop_pred
2001,JAN,1,19,25,29.275377,29.0232655,29.03472675,29.06590572
2001,JAN,1,19,27,28.86929,28.6828765,28.674714,28.64959881
2001,JAN,1,19,29,28.592003,28.256692,28.2998854,28.34570532
2001,JAN,1,19,31,28.649557,27.950967,27.9040932,27.80517795
2001,JAN,1,19,33,28.287055,27.919338,27.96141827,27.97860806
2001,JAN,1,19,35,29.635782,29.4816895,29.44691775,29.462389
2001,JAN,1,19,37,30.014544,29.963873,29.90582075,29.91965234
2001,JAN,1,19,39,26.404208,26.312662,26.316079,26.31600228
2001,JAN,1,19,41,29.638928,29.5748925,29.566241,29.58026586
2001,JAN,1,19,43,31.154873,30.9987235,30.9654045,30.9894264
2001,JAN,1,19,45,30.763908,30.169848,30.0458085,30.00005236
2001,JAN,1,19,47,28.977657,28.850021,28.8244056,28.83463067
2001,JAN,1,19,49,28.447085,27.210077,27.2539842,27.111928
2001,JAN,1,19,51,27.812372,27.6011285,27.6011285,27.58300399
2001,JAN,1,19,53,26.89974,26.724287,26.76807033,26.79064648
2001,JAN,1,19,55,30.68616,30.66979,30.64571225,30.64032915
2001,JAN,1,19,57,27.429824,27.056015,27.12282491,27.11293422
2001,JAN,1,19,59,29.356062,29.316497,29.3091592,29.3169671
2001,JAN,1,19,61,30.98181,30.7124915,30.699511,30.68053415
2001,JAN,1,19,63,29.458376,29.3901735,29.37464475,29.37767499
2001,JAN,1,19,65,30.942824,30.75318,30.72974186,30.725344
2001,JAN,1,19,67,29.13144,28.685385,28.744155,28.7434534
2001,JAN,1,19,69,28.206407,28.158437,28.16832867,28.1653994
2001,JAN,1,19,71,27.079083,26.854216,26.87335133,26.85936389
2001,JAN,1,19,73,28.774646,28.5145865,28.53609875,28.5569441
2001,JAN,1,19,75,28.615101,28.5036595,28.50775625,28.52729528
2001,JAN,1,19,77,28.97418,28.921381,28.80399133,28.77114349
2001,JAN,1,19,79,28.375585,28.15122,28.1964504,28.16982952
2001,JAN,1,19,81,28.626111,28.4772085,28.46367225,28.46561675
2001,JAN,1,19,83,28.353833,28.31206,28.27738267,28.26720119
2001,JAN,1,19,85,28.739192,28.379176,28.3440564,28.35247966
2001,JAN,1,19,87,27.683674,27.476926,27.516089,27.51179589
2001,JAN,1,19,89,29.886446,29.860918,29.81378667,29.82416348
2001,JAN,1,19,91,28.879565,28.6437825,28.65802025,28.64912527
2001,JAN,1,19,93,29.273552,29.268274,29.26777633,29.2681085
2001,JAN,1,19,95,27.554013,27.1377525,27.213161,27.20766474
2001,JAN,1,19,97,31.610387,30.97885,31.05713983,31.07956556
2001,JAN,1,19,99,26.97125,26.655719,26.55580689,26.51100269
2001,JAN,1,19,101,28.206514,27.8722755,27.9349845,27.94729138
2001,JAN,1,19,103,27.103886,26.6926805,26.69894879,26.72333285
2001,JAN,1,19,105,30.397642,29.912789,29.834841,29.79267264
2001,JAN,1,19,107,27.657612,27.468618,27.42920975,27.43608272
2001,JAN,1,19,109,29.31987,28.988926,29.00697517,28.99366292
2001,JAN,1,19,111,28.060674,27.735557,27.669202,27.65917979
2001,JAN,1,19,113,30.135742,27.461448,27.60210398,27.59865527
2001,JAN,1,19,115,27.307824,27.180016,27.06844133,27.09254876
2001,JAN,1,19,117,26.437401,25.972958,26.041141,26.04443585
2001,JAN,1,19,119,32.33443,31.886581,31.838564,31.9549646
2001,JAN,1,19,121,27.267771,27.138128,27.17982633,27.16952654
2001,JAN,1,19,123,26.975388,26.683293,26.73126071,26.73133401
2001,JAN,1,19,125,26.202044,25.75879,25.74132488,25.7834025
2001,JAN,1,19,127,28.141048,27.6675945,27.7579889,27.74351916
2001,JAN,1,19,129,27.057271,26.372529,26.4178474,26.43879543
2001,JAN,1,19,131,29.046074,28.717803,28.68345733,28.67818677
2001,JAN,1,19,133,28.962862,28.7154825,28.7361865,28.72384569
2001,JAN,1,19,135,27.313773,27.047095,27.10330967,27.11415565
2001,JAN,1,19,137,27.599808,27.4890175,27.45893725,27.45820924
2001,JAN,1,19,139,26.786898,26.383526,26.4753023,26.48926382
2001,JAN,1,19,141,30.273018,29.671726,29.71822725,29.82054571
2001,JAN,1,19,143,30.661981,30.246074,30.246074,30.2848199
2001,JAN,1,19,145,27.39743,27.227811,27.2421925,27.23380596
2001,JAN,1,19,147,29.800797,29.7591125,29.71766525,29.7341661
2001,JAN,1,19,149,31.070458,30.3352615,30.34994433,30.35759994
2001,JAN,1,19,151,29.562793,29.309875,29.36271533,29.34987534
2001,JAN,1,19,153,26.859493,25.432564,25.50099226,25.56661132
2001,JAN,1,19,155,28.221843,26.196638,26.5394407,26.5031384
2001,JAN,1,19,157,27.388745,27.239212,27.1579384,27.1873679
2001,JAN,1,19,159,27.093587,27.087472,27.087472,27.08638868
2001,JAN,1,19,161,29.35558,29.3066775,29.26143525,29.26818545
2001,JAN,1,19,163,28.071776,26.261434,26.38616102,26.47700351
2001,JAN,1,19,165,28.64895,28.526884,28.5037295,28.5149611
2001,JAN,1,19,167,31.650894,31.000886,30.87243657,30.90748582
2001,JAN,1,19,169,27.998828,27.4877485,27.4871576,27.46400833
2001,JAN,1,19,171,28.787763,28.135612,28.2589815,28.24949667
2001,JAN,1,19,173,27.508276,27.480728,27.404109,27.40589713
2001,JAN,1,19,175,27.290618,27.1543145,27.07846825,27.12408589
2001,JAN,1,19,177,28.215998,28.122751,28.122751,28.11230537
2001,JAN,1,19,179,27.86919,27.458011,27.50089864,27.50247684
2001,JAN,1,19,181,26.333578,25.418126,25.48795158,25.51286811
2001,JAN,1,19,183,27.445035,27.340967,27.3042318,27.27825855
2001,JAN,1,19,185,27.365612,27.144137,27.07865633,27.11989746
2001,JAN,1,19,187,28.81565,28.203648,28.28648792,28.27245748
2001,JAN,1,19,189,28.923338,28.76497,28.78313267,28.78734225
2001,JAN,1,19,191,30.824851,30.430576,30.5324676,30.56673184
2001,JAN,1,19,193,30.029078,29.579021,29.50770381,29.53073768
2001,JAN,1,19,195,28.590607,28.333801,28.288597,28.26548629
2001,JAN,1,19,197,28.387462,28.25756,28.2691306,28.28069794
2001,JAN,1,20,1,31.311306,31.06908,31.1127404,31.13651914
2001,JAN,1,20,3,30.825754,30.4108825,30.4108825,30.30304254
2001,JAN,1,20,5,27.91289,27.084232,27.2543475,27.28672308
2001,JAN,1,20,7,30.778964,30.668375,30.668375,30.70056661
2001,JAN,1,20,9,30.023024,29.907249,29.858595,29.83238294
2001,JAN,1,20,11,31.312256,31.09364,31.0890192,31.07855971
2001,JAN,1,20,13,27.696888,27.554886,27.57432667,27.56626986
2001,JAN,1,20,15,32.363036,31.52324,31.66753415,31.68681742
2001,JAN,1,20,17,32.335365,32.335365,32.335365,32.335365
2001,JAN,1,20,19,32.05336,32.05336,32.05336,32.05336
2001,JAN,1,20,21,29.10551,28.2239785,28.27696517,28.20658681
2001,JAN,1,20,23,22.442112,22.442112,22.442112,22.442112
2001,JAN,1,20,25,31.996337,31.996337,31.996337,31.996337
2001,JAN,1,20,27,31.642153,31.4582815,31.4582815,31.4421887
2001,JAN,1,20,29,32.89014,32.727261,32.673122,32.64235241
2001,JAN,1,20,31,31.092566,30.935246,30.916548,30.92208055
2001,JAN,1,20,33,31.526372,31.526372,31.526372,31.526372
2001,JAN,1,20,35,31.906496,30.996139,31.02994,31.02141405
2001,JAN,1,20,37,30.451392,29.867191,29.96081964,29.96366247
2001,JAN,1,20,39,25.656436,25.4617725,25.4617725,25.41226841
2001,JAN,1,20,41,31.916508,31.747795,31.721119,31.7111714
2001,JAN,1,20,43,26.772808,26.361273,26.30312933,26.22644934
2001,JAN,1,20,45,27.627035,27.4782715,27.43204523,27.41608294
2001,JAN,1,20,47,31.106373,31.0907895,31.0907895,31.09085621
2001,JAN,1,20,49,32.129079,32.129079,32.129079,32.129079
2001,JAN,1,20,51,29.992504,29.6112495,29.62524433,29.57346861
2001,JAN,1,20,53,31.730729,31.7298265,31.7298265,31.73014752
2001,JAN,1,20,55,24.338412,24.1538495,24.09967075,24.04959219
2001,JAN,1,20,57,31.666027,31.421545,31.41331071,31.41137659
2001,JAN,1,20,59,28.95064,28.682051,28.6688868,28.70369617
2001,JAN,1,20,61,30.997116,30.849543,30.85634213,30.89259875
2001,JAN,1,20,63,25.264316,25.007866,25.007866,25.07514249
2001,JAN,1,20,65,31.111274,31.091849,31.091849,31.09637427
2001,JAN,1,20,67,23.908096,23.8876255,23.8876255,23.87498342
2001,JAN,1,20,69,24.774593,24.7669025,24.7669025,24.7669614
2001,JAN,1,20,71,23.574437,23.574437,23.574437,23.574437
2001,JAN,1,20,73,32.652367,32.247063,32.360679,32.39382888
2001,JAN,1,20,75,23.432977,23.432977,23.432977,23.432977
2001,JAN,1,20,77,30.25312,30.167042,30.16151533,30.15153088
2001,JAN,1,20,79,32.461628,32.3412225,32.31744433,32.30490487
2001,JAN,1,20,81,24.588504,24.588504,24.588504,24.588504
2001,JAN,1,20,83,30.830271,30.830271,30.830271,30.830271
2001,JAN,1,20,85,28.656617,28.608998,28.61605667,28.6151742
2001,JAN,1,20,87,28.4747,28.312016,28.293573,28.27663659
2001,JAN,1,20,89,33.444183,33.2731385,33.2731385,33.22394306
2001,JAN,1,20,91,26.889891,25.009815,25.09736868,25.13571811
2001,JAN,1,20,93,23.505781,23.505781,23.505781,23.505781
2001,JAN,1,20,95,30.961768,30.826101,30.80313967,30.82056713
2001,JAN,1,20,97,31.183934,31.183934,31.183934,31.183934
2001,JAN,1,20,99,30.165481,30.095933,29.73538475,29.86902442
2001,JAN,1,20,101,24.99127,24.99127,24.99127,24.99127
2001,JAN,1,20,103,27.784296,26.91066,27.04418288,27.0083852
2001,JAN,1,20,105,32.550937,32.550937,32.550937,32.550937
2001,JAN,1,20,107,31.041098,30.4664385,30.4664385,30.40394964
2001,JAN,1,20,109,23.538863,23.538863,23.538863,23.538863
2001,JAN,1,20,111,31.471516,31.129795,31.15370825,31.1757478
2001,JAN,1,20,113,31.914276,31.505155,31.50258243,31.50440131
2001,JAN,1,20,115,32.83331,32.6740995,32.652973,32.70483657
2001,JAN,1,20,117,29.633215,29.3703925,29.38870275,29.40842694
2001,JAN,1,20,119,25.449714,25.4102395,25.4102395,25.40224106
2001,JAN,1,20,121,28.76837,27.8602405,27.69515713,27.76917266
2001,JAN,1,20,123,32.890749,32.88027,32.88027,32.88454349
2001,JAN,1,20,125,31.581932,30.971443,30.988985,31.02463152
2001,JAN,1,20,127,31.4897,31.3465295,31.3465295,31.36806671
2001,JAN,1,20,129,24.616768,24.616768,24.616768,24.616768
2001,JAN,1,20,131,28.86602,28.769644,28.61591167,28.6041024
2001,JAN,1,20,133,31.053391,30.955204,30.8905556,30.90201708
2001,JAN,1,20,135,29.904996,29.7761495,29.7761495,29.77975737
2001,JAN,1,20,137,31.556284,31.556284,31.556284,31.556284
2001,JAN,1,20,139,29.936155,29.142893,29.22185,29.09798022
2001,JAN,1,20,141,32.49074,32.49074,32.49074,32.49074
2001,JAN,1,20,143,32.537643,32.370732,32.370732,32.41887888
2001,JAN,1,20,145,30.746747,30.6945335,30.6945335,30.72241115
2001,JAN,1,20,147,33.040462,32.5533,32.68431733,32.61401317
2001,JAN,1,20,149,29.525246,29.204044,29.17849175,29.22247361
2001,JAN,1,20,151,30.743357,30.733761,30.71636633,30.71168098
2001,JAN,1,20,153,24.161254,24.161254,24.161254,24.161254
2001,JAN,1,20,155,30.961616,30.586864,30.57683012,30.56913264
2001,JAN,1,20,157,32.736537,32.407853,32.42196167,32.45312302
2001,JAN,1,20,159,30.917655,30.778739,30.75692267,30.7385803
2001,JAN,1,20,161,30.653935,29.984688,30.07817907,30.05867321
2001,JAN,1,20,163,31.654548,31.362395,31.362395,31.30155094
2001,JAN,1,20,165,29.860564,29.799253,29.799253,29.81484494
2001,JAN,1,20,167,31.04114,30.848344,30.848344,30.78278783
2001,JAN,1,20,169,31.694683,31.6560175,31.61534342,31.61648792
2001,JAN,1,20,171,24.103855,24.103855,24.103855,24.103855
2001,JAN,1,20,173,31.846489,30.3856155,30.34424627,30.32073625
2001,JAN,1,20,175,24.877912,24.732859,24.6730832,24.68891399
2001,JAN,1,20,177,28.517607,27.862245,27.89770907,27.90915671
2001,JAN,1,20,179,25.391248,25.31544,25.31544,25.31205889
2001,JAN,1,20,181,23.149859,23.094499,23.094499,23.05975392
2001,JAN,1,20,183,33.337671,33.2770305,33.2770305,33.27311161
2001,JAN,1,20,185,31.238655,31.0894375,31.0894375,31.1033268
2001,JAN,1,20,187,24.391535,24.391535,24.391535,24.391535
2001,JAN,1,20,189,24.163875,24.0227875,24.0227875,23.96126507
2001,JAN,1,20,191,29.933747,29.692557,29.67036017,29.64093522
2001,JAN,1,20,193,23.88142,23.8214345,23.8214345,23.85132095
2001,JAN,1,20,195,29.318501,29.318501,29.318501,29.318501
2001,JAN,1,20,197,29.841258,29.687093,29.687093,29.64414188
2001,JAN,1,20,199,23.212629,23.212629,23.212629,23.212629
2001,JAN,1,20,201,31.010764,30.900968,30.900968,30.88833928
2001,JAN,1,20,203,23.883125,23.883125,23.883125,23.883125
2001,JAN,1,20,205,31.430984,31.2391935,31.253084,31.2443072
2001,JAN,1,20,207,31.663134,31.5304085,31.5304085,31.53566297
2001,JAN,1,20,209,26.799096,24.4086225,24.62476183,24.74160134
2001,JAN,1,21,1,21.752849,21.61326,21.57004914,21.54593716
2001,JAN,1,21,3,21.923626,20.870062,21.02194917,20.97205006
2001,JAN,1,21,5,24.273004,24.204679,24.1902838,24.1968748
2001,JAN,1,21,7,28.156116,28.008307,27.974147,27.90585165
2001,JAN,1,21,9,22.07049,21.2603415,21.3284312,21.32751512
2001,JAN,1,21,11,28.253186,27.805637,27.941025,27.92284008
2001,JAN,1,21,13,27.041713,26.420585,26.41795856,26.31967283
2001,JAN,1,21,15,25.513864,23.871103,24.06129441,24.13873171
2001,JAN,1,21,17,27.65581,26.75653,26.84207267,26.78948642
2001,JAN,1,21,19,28.02019,27.522529,27.51308577,27.52435854
2001,JAN,1,21,21,23.653693,23.509543,23.463868,23.4649383
2001,JAN,1,21,23,28.58803,28.100767,28.02980267,28.10542238
2001,JAN,1,21,25,29.194016,28.626344,28.58994986,28.57306452
2001,JAN,1,21,27,22.665122,21.712879,21.79535,21.91488646
2001,JAN,1,21,29,21.644192,20.145567,20.29516333,20.22148989
2001,JAN,1,21,31,20.212576,19.967121,19.9567,19.92102443
2001,JAN,1,21,33,26.471992,26.373672,26.35038533,26.38645145
2001,JAN,1,21,35,27.502772,27.338379,27.348955,27.35368657
2001,JAN,1,21,37,25.464488,23.698974,23.78257116,23.80256331
2001,JAN,1,21,39,28.194996,28.089732,27.984474,27.99606423
2001,JAN,1,21,41,26.572697,26.327298,26.10708467,26.16693223
2001,JAN,1,21,43,29.830265,29.425366,29.45312171,29.40114466
2001,JAN,1,21,45,22.957071,22.360978,22.4810438,22.4243189
2001,JAN,1,21,47,26.745494,26.029723,25.96559468,25.96730002
2001,JAN,1,21,49,26.993336,26.151914,26.2139565,26.21020499
2001,JAN,1,21,51,26.105425,25.391931,25.45899933,25.38705409
2001,JAN,1,21,53,23.135082,23.041687,22.924045,22.94546702
2001,JAN,1,21,55,27.087758,26.6969485,26.6592895,26.62584351
2001,JAN,1,21,57,23.100881,22.8251095,22.8251095,22.76533756
2001,JAN,1,21,59,20.972587,20.364397,20.41565183,20.4280419
2001,JAN,1,21,61,21.030723,20.7546335,20.75938075,20.6311407
2001,JAN,1,21,63,30.227019,30.180602,30.180602,30.15976992
2001,JAN,1,21,65,26.484041,26.1599175,26.186782,26.11120291
2001,JAN,1,21,67,25.319128,24.0729675,24.1371932,24.09633708
2001,JAN,1,21,69,28.398804,28.289912,28.22614225,28.22957801
2001,JAN,1,21,71,27.999907,26.5429815,26.6869592,26.74269577
2001,JAN,1,21,73,24.538214,24.303816,24.33346736,24.33285746
2001,JAN,1,21,75,28.652305,28.570595,28.570595,28.58008166
2001,JAN,1,21,77,24.697299,24.403181,24.403181,24.53203954
2001,JAN,1,21,79,24.131499,23.938436,23.96055825,23.94304085
2001,JAN,1,21,81,25.104538,24.435161,24.49461075,24.35096123
2001,JAN,1,21,83,27.779108,27.456546,27.46155078,27.44241367
2001,JAN,1,21,85,21.653428,21.065056,21.15120086,21.14283136
2001,JAN,1,21,87,21.146365,21.091206,21.059092,21.05541748
2001,JAN,1,21,89,29.104441,28.269627,28.438485,28.39864256
2001,JAN,1,21,91,21.424988,21.258557,21.092749,21.11364164
2001,JAN,1,21,93,22.420421,21.5246475,21.44123264,21.42274207
2001,JAN,1,21,95,28.191556,27.244997,27.27570055,27.28837052
2001,JAN,1,21,97,27.369171,26.716256,26.6206288,26.63715251
2001,JAN,1,21,99,21.384132,21.12943,21.152303,21.15799896
2001,JAN,1,21,101,23.552508,21.976893,21.94514355,21.96995293
2001,JAN,1,21,103,25.662194,25.369123,25.2263432,25.22427459
2001,JAN,1,21,105,28.436939,28.436939,28.436939,28.436939
2001,JAN,1,21,107,25.701041,24.217945,24.23007958,24.20490436
2001,JAN,1,21,109,25.861743,25.510648,25.610863,25.6214121
2001,JAN,1,21,111,24.531779,21.738059,21.86431962,21.8618257
2001,JAN,1,21,113,24.073655,23.970236,23.92803778,23.91842065
2001,JAN,1,21,115,29.897457,28.7651145,28.63775467,28.59289415
2001,JAN,1,21,117,23.862257,23.347404,23.38113732,23.37139996
2001,JAN,1,21,119,27.88639,27.327266,27.376907,27.37172437
2001,JAN,1,21,121,25.284614,24.6285185,24.501545,24.32176095
2001,JAN,1,21,123,20.697777,20.4286445,20.458305,20.49596945
2001,JAN,1,21,125,24.622858,24.051524,23.97706015,23.96423513
2001,JAN,1,21,127,30.08111,28.56779,28.6180864,28.35769594
2001,JAN,1,21,129,27.668195,27.150045,27.08532333,27.11696924
2001,JAN,1,21,131,26.538148,26.466494,26.31596667,26.36818414
2001,JAN,1,21,133,27.810263,27.287776,27.39706643,27.3519964
2001,JAN,1,21,135,29.451445,29.279616,29.19112925,29.17086372
2001,JAN,1,21,137,23.699824,23.309414,23.31351183,23.25573212
2001,JAN,1,21,139,27.900365,27.7801985,27.7801985,27.8252783
2001,JAN,1,21,141,22.698707,21.502343,21.54951417,21.44064189
2001,JAN,1,21,143,27.336038,27.248646,27.21106033,27.20362812
2001,JAN,1,21,145,27.61855,27.39531,27.38081224,27.36685172
2001,JAN,1,21,147,22.990098,22.658998,22.65744675,22.71129061
2001,JAN,1,21,149,21.274565,21.06672,20.91955333,20.93114495
2001,JAN,1,21,151,25.562214,24.727834,24.77368753,24.80911757
2001,JAN,1,21,153,30.042413,29.6551425,29.502641,29.66573409
2001,JAN,1,21,155,22.824215,21.927055,21.834839,21.89425518
2001,JAN,1,21,157,27.574344,27.4791735,27.4699615,27.46795237
2001,JAN,1,21,159,26.488265,26.394,26.13227033,26.38340976
2001,JAN,1,21,161,28.777505,28.537222,28.487462,28.54683142
2001,JAN,1,21,163,23.521705,22.820085,22.85667525,23.03303335
2001,JAN,1,21,165,28.754861,28.205343,28.205343,28.31078493
2001,JAN,1,21,167,24.174636,23.895443,23.9357806,23.94009341
2001,JAN,1,21,169,22.053671,21.941274,21.86522467,21.89795286
2001,JAN,1,21,171,22.961931,22.6322155,22.65848825,22.72508316
2001,JAN,1,21,173,27.502751,27.137352,27.07345283,27.07168958
2001,JAN,1,21,175,30.342884,29.887821,29.8758372,29.90647734
2001,JAN,1,21,177,22.785438,21.560464,21.55603944,21.56387066
2001,JAN,1,21,179,23.53021,21.242238,21.24103467,21.33039814
2001,JAN,1,21,181,28.519434,28.431222,28.431222,28.39456488
2001,JAN,1,21,183,20.336357,20.058379,20.121625,20.07073371
2001,JAN,1,21,185,26.311819,25.339348,25.3829335,25.33252639
2001,JAN,1,21,187,24.90401,24.805638,24.75958,24.76497337
2001,JAN,1,21,189,27.234231,26.952356,26.952356,26.98015818
2001,JAN,1,21,191,26.427733,25.435723,25.72138267,25.71035931
2001,JAN,1,21,193,28.097505,26.951803,27.125962,27.11139274
2001,JAN,1,21,195,26.493738,25.063281,25.22372858,25.15565764
2001,JAN,1,21,197,26.792808,26.532162,26.532162,26.53821681
2001,JAN,1,21,199,23.124976,22.4119255,22.4395835,22.43755686
2001,JAN,1,21,201,28.43077,28.43077,28.43077,28.43077
2001,JAN,1,21,203,24.631533,24.2784705,24.256194,24.15828714
2001,JAN,1,21,205,29.507333,29.1311135,29.160969,29.09663534
2001,JAN,1,21,207,22.107073,21.876457,21.912829,21.90305576
2001,JAN,1,21,209,25.341063,24.780196,24.79673257,24.75566246
2001,JAN,1,21,211,24.731428,24.611834,24.457446,24.52976293
2001,JAN,1,21,213,20.712135,20.353797,20.4131535,20.44599023
2001,JAN,1,21,215,24.014952,23.3468735,23.2640405,23.40504531
2001,JAN,1,21,217,21.899637,21.206125,21.2516288,21.20131564
2001,JAN,1,21,219,25.427037,24.4109035,24.431842,24.26156824
2001,JAN,1,21,221,27.539753,27.149793,27.1511124,27.01344547
2001,JAN,1,21,223,27.532409,27.035248,27.035248,26.92197724
2001,JAN,1,21,225,25.714301,25.201781,25.185982,25.1274863
2001,JAN,1,21,227,20.39233,19.910132,19.95738913,19.97660823
2001,JAN,1,21,229,24.10882,23.547343,23.415545,23.13237217
2001,JAN,1,21,231,22.610121,22.316983,22.3632704,22.33362488
2001,JAN,1,21,233,25.37083,24.767891,24.49306225,24.33499059
2001,JAN,1,21,235,24.106901,23.284906,23.37676113,23.31175554
2001,JAN,1,21,237,29.240458,28.7933735,28.7933735,28.74419724
2001,JAN,1,21,239,24.541115,24.2258265,24.26560038,24.2449242
2001,JAN,1,22,1,32.446212,31.77917,31.8921275,31.91043443
2001,JAN,1,22,3,32.860981,32.66966,32.6442036,32.59648552
2001,JAN,1,22,5,32.81362,32.3188355,32.27987743,32.27499622
2001,JAN,1,22,7,32.341567,31.95388,31.9950675,31.96599783
2001,JAN,1,22,9,33.887318,33.355211,33.281303,33.27774651
2001,JAN,1,22,11,32.275121,32.125016,32.03356614,32.01495947
2001,JAN,1,22,13,34.27277,33.975936,33.9851746,34.01656061
2001,JAN,1,22,15,34.742931,33.5488735,33.64227659,33.73227019
2001,JAN,1,22,17,34.786356,32.879686,33.03143456,32.98347374
2001,JAN,1,22,19,31.508545,29.9157495,29.87129052,29.90199942
2001,JAN,1,22,21,33.709219,33.645308,33.59587533,33.60872437
2001,JAN,1,22,23,31.261864,29.3569725,29.3569725,30.17224044
2001,JAN,1,22,25,33.982596,33.931877,33.90113267,33.91816257
2001,JAN,1,22,27,34.195114,34.142887,34.0679798,34.05547707
2001,JAN,1,22,29,33.721189,33.410824,33.4389072,33.42654595
2001,JAN,1,22,31,33.347711,33.165683,33.04539329,32.89741309
2001,JAN,1,22,33,33.51702,31.992376,31.96942854,32.04981476
2001,JAN,1,22,35,33.786584,33.695301,33.681954,33.6836654
2001,JAN,1,22,37,33.539964,32.936961,32.9297552,33.06788529
2001,JAN,1,22,39,32.94202,32.7121505,32.7540695,32.75026023
2001,JAN,1,22,41,34.097096,33.9716175,33.96188633,33.94499226
2001,JAN,1,22,43,33.869011,33.817713,33.8054514,33.79671866
2001,JAN,1,22,45,32.198399,32.028186,32.01252487,32.00723347
2001,JAN,1,22,47,32.588772,31.656045,31.69430786,31.65715464
2001,JAN,1,22,49,34.000586,33.866878,33.8420604,33.83121535
2001,JAN,1,22,51,32.752112,30.1265965,30.17049827,30.10965916
2001,JAN,1,22,53,32.104197,31.778025,31.81967386,31.80798787
2001,JAN,1,22,55,32.064524,31.464238,31.51135151,31.5039363
2001,JAN,1,22,57,32.593015,30.495595,30.35065917,30.37218653
2001,JAN,1,22,59,34.141606,34.020494,34.014638,34.01236961
2001,JAN,1,22,61,34.03849,33.773452,33.7700712,33.7733015
2001,JAN,1,22,63,33.527325,33.08397,33.10273594,33.12368168
2001,JAN,1,22,65,33.793242,33.581129,33.598475,33.60936618
2001,JAN,1,22,67,33.687355,33.29129,33.30417963,33.28989565
2001,JAN,1,22,69,34.078142,33.841228,33.85828189,33.83597564
2001,JAN,1,22,71,33.036032,30.411383,30.51894437,30.58390614
2001,JAN,1,22,73,33.474868,32.827296,32.85807758,32.90205623
2001,JAN,1,22,75,36.706537,34.507602,33.94299122,32.11509027
2001,JAN,1,22,77,32.26233,31.7870395,31.806713,31.82934381
2001,JAN,1,22,79,33.82652,33.453045,33.46887836,33.49050906
2001,JAN,1,22,81,34.014175,33.9635125,33.9635125,33.96786487
2001,JAN,1,22,83,33.928282,33.748133,33.737295,33.72940757
2001,JAN,1,22,85,33.620028,33.452743,33.40405057,33.43204275
2001,JAN,1,22,87,33.919881,30.881105,31.21689312,31.17736934
2001,JAN,1,22,89,31.375263,28.396166,28.721823,28.54231982
2001,JAN,1,22,91,33.537987,33.520261,33.520261,33.52513593
2001,JAN,1,22,93,32.272736,31.771981,31.33768943,31.28331597
2001,JAN,1,22,95,32.660727,30.575061,30.41469,30.44203258
2001,JAN,1,22,97,32.729849,32.361496,32.400183,32.38679362
2001,JAN,1,22,99,32.732549,32.143261,32.139915,32.19273344
2001,JAN,1,22,101,31.559199,31.1810255,31.17950025,31.17130165
2001,JAN,1,22,103,33.644841,33.263167,33.25499816,33.2557623
2001,JAN,1,22,105,33.552906,33.18053,33.21621985,33.20900854
2001,JAN,1,22,107,33.654933,33.469642,33.47187433,33.4498213
2001,JAN,1,22,109,31.527129,29.64312,29.96141305,29.92484529
2001,JAN,1,22,111,33.991078,33.7535635,33.718397,33.69210288
2001,JAN,1,22,113,31.714956,31.3579165,31.41039083,31.40238998
2001,JAN,1,22,115,33.502093,32.943551,32.941729,32.9375057
2001,JAN,1,22,117,33.839944,33.630439,33.61370573,33.60873961
2001,JAN,1,22,119,34.44866,34.100357,34.12385355,34.09685132
2001,JAN,1,22,121,31.671709,31.17193,31.2525436,31.26578593
2001,JAN,1,22,123,33.986671,33.839651,33.87944533,33.86613727
2001,JAN,1,22,125,32.332142,32.306859,32.14195467,32.09147906
2001,JAN,1,22,127,34.166459,33.9387875,33.97079675,33.94814565
2001,JAN,1,23,1,28.996877,28.645827,28.66994918,28.664653
2001,JAN,1,23,3,25.981022,25.486642,25.47441479,25.46583639
2001,JAN,1,23,5,29.661488,28.8483305,28.87661479,28.88160978
2001,JAN,1,23,7,28.911358,28.651215,28.54296822,28.62117306
2001,JAN,1,23,9,29.344182,28.846844,28.88139741,28.86622722
2001,JAN,1,23,11,28.710618,28.512472,28.49152319,28.50045867
2001,JAN,1,23,13,29.17633,28.956496,28.9449129,28.90699692
2001,JAN,1,23,15,28.786342,28.674277,28.62713733,28.62183354
2001,JAN,1,23,17,30.572808,29.140934,29.25437165,29.25125082
2001,JAN,1,23,19,28.498327,28.198762,28.09775924,28.13686103
2001,JAN,1,23,21,28.279691,28.1368105,27.99864138,28.11297489
2001,JAN,1,23,23,28.567365,28.493474,28.4809255,28.47492204
2001,JAN,1,23,25,28.730975,28.398979,28.30741529,28.40025885
2001,JAN,1,23,27,28.845638,28.6955585,28.609976,28.64853644
2001,JAN,1,23,29,28.892072,27.998534,28.13954823,28.19002091
2001,JAN,1,23,31,30.115582,29.3979375,29.40328465,29.42202384
2001,JAN,1,24,1,30.652332,30.106058,30.0877693,30.1010765
2001,JAN,1,24,3,29.709037,28.73991,28.80211654,28.78664065
2001,JAN,1,24,5,33.150632,30.8156955,30.66191704,30.78544229
2001,JAN,1,24,9,30.016483,29.266101,29.175346,29.21469878
2001,JAN,1,24,11,32.791439,32.54053,32.39468667,32.35919724
2001,JAN,1,24,13,32.770464,31.950748,31.92480882,31.94918815
2001,JAN,1,24,15,33.504596,33.064842,33.04936921,33.03479081
2001,JAN,1,24,17,30.381417,28.337886,28.49071477,28.33986656
